id_x,budget,popularity,revenue,title,avg_rating,rate_count,year,month,day,director_name,gender,movie_expense,profit,movie_performance,total_profit,director_performance,directors_rank,Release_Season,day_type,avg_profit_per_year,avg_total_profit_per_year
46160,14.0,3,32.65,Because of Winn-Dixie,6.1,61,2005,Feb,Friday,Wayne Wang,Male,-13.425999999999998,18.65,Normal,108.80999999999999,Normal,161.0,Winter,Weekday,76.39154929577465,964.4594366197182
46166,15.0,30,85.31,Match Point,7.3,1105,2005,Oct,Wednesday,Woody Allen,Male,-1.6666666666666679,70.31,Normal,320.90999999999997,Normal,121.0,Autumn,Weekday,76.39154929577465,964.4594366197182
46168,11.5,15,23.24,The Remains of the Day,7.5,202,1993,Nov,Friday,James Ivory,Male,3.1428571428571423,11.739999999999998,Normal,14.149999999999999,Normal,182.0,Autumn,Weekday,134.89222222222222,1307.9533333333334
46169,15.0,19,43.1,Boogie Nights,7.5,796,1997,Sep,Thursday,Paul Thomas Anderson,Male,-10.666666666666668,28.1,Normal,71.13,Normal,170.0,Autumn,Weekday,96.21869565217392,1040.8167391304348
46180,15.0,45,32.56,The November Man,6.0,639,2014,Aug,Wednesday,Roger Donaldson,Male,-30.142857142857146,17.560000000000002,Normal,116.05999999999999,Normal,155.0,Summer,Weekday,137.50490566037737,872.9090566037736
46197,15.0,6,0.0,New York Stories,6.2,64,1989,Mar,Friday,Francis Ford Coppola,Male,-15.38888888888889,-15.0,Normal,315.52000000000004,Normal,122.0,Spring,Weekday,84.28,1369.1172222222222
46202,15.0,41,0.0,Brazil,7.5,861,1985,Feb,Wednesday,Terry Gilliam,Male,-15.083333333333332,-15.0,Normal,84.11999999999998,Normal,168.0,Winter,Weekday,54.395714285714284,1091.822857142857
46204,15.0,49,46.19,The Big Lebowski,7.8,2926,1998,Mar,Friday,Joel Coen,Male,-12.818181818181817,31.189999999999998,Normal,647.62,Normal,68.0,Spring,Weekday,51.15577777777777,799.8122222222223
46207,16.0,9,18.93,A Mighty Heart,6.7,95,2007,Jan,Monday,Michael Winterbottom,Male,5.416666666666666,2.9299999999999997,Normal,-44.57,Normal,191.0,Winter,Weekday,100.77203703703705,706.7029629629629
46217,15.0,13,8.14,Promised Land,6.0,243,2012,Sep,Sunday,Gus Van Sant,Male,-1.2857142857142847,-6.859999999999999,Normal,275.99,Normal,128.0,Autumn,Weekend,140.09122448979593,997.1065306122449
46218,15.0,21,35.1,Whatever Works,6.8,350,2009,Jun,Friday,Woody Allen,Male,-1.6666666666666679,20.1,Normal,320.90999999999997,Normal,121.0,Summer,Weekday,120.02454545454545,822.805606060606
46224,15.0,31,20.12,Mulholland Drive,7.6,1477,2001,May,Wednesday,David Lynch,Male,0.9979999999999993,5.120000000000001,Normal,14.050000000000002,Normal,183.0,Spring,Weekday,78.79935483870969,841.1814516129032
46226,22.0,12,0.0,You Will Meet a Tall Dark Stranger,5.8,251,2010,May,Sunday,Woody Allen,Male,5.333333333333332,-22.0,Normal,320.90999999999997,Normal,121.0,Spring,Weekend,100.51301587301587,784.8712698412699
46229,15.0,11,5.93,Transsiberian,6.5,195,2008,Jan,Friday,Brad Anderson,Male,7.7,-9.07,Normal,46.56999999999999,Normal,175.0,Winter,Weekday,97.81507462686567,777.1591044776119
46234,10.0,0,0.0,Felicia's Journey,6.6,23,1999,Nov,Wednesday,Atom Egoyan,Male,-2.666666666666666,-10.0,Normal,-64.28,Normal,195.0,Autumn,Weekday,43.911875,613.3409375
46237,8.0,6,0.53,Things to Do in Denver When You're Dead,6.7,85,1995,Dec,Friday,Gary Fleder,Male,-23.166666666666668,-7.47,Normal,26.93,Normal,180.0,Winter,Weekday,72.99666666666667,826.0618181818182
46256,14.6,52,70.91,Groundhog Day,7.4,2301,1993,Feb,Thursday,Harold Ramis,Male,-26.475,56.309999999999995,Normal,228.18999999999997,Normal,132.0,Winter,Weekday,134.89222222222222,1307.9533333333334
46261,14.0,37,159.16,Unforgiven,7.7,1113,1992,Aug,Friday,Clint Eastwood,Male,-25.83157894736842,145.16,Normal,1739.57,Normal,20.0,Summer,Weekday,81.29636363636364,889.2840909090909
46263,15.0,59,377.91,Slumdog Millionaire,7.6,2827,2008,May,Monday,Danny Boyle,Male,-7.75,362.91,Blockbuster,565.59,Normal,79.0,Spring,Weekday,97.81507462686567,777.1591044776119
46265,14.0,45,463.0,Pretty Woman,7.0,1746,1990,Mar,Friday,Garry Marshall,Male,-28.375,449.0,Blockbuster,1102.2,Normal,34.0,Spring,Weekday,115.88388888888888,841.4038888888889
46268,14.0,25,161.0,Born on the Fourth of July,6.7,395,1989,Dec,Wednesday,Oliver Stone,Male,-27.32857142857143,147.0,Normal,699.47,Normal,61.0,Winter,Weekday,84.28,1369.1172222222222
46269,14.0,22,154.86,Cool Runnings,6.8,491,1993,Sep,Thursday,Jon Turteltaub,Male,-53.0,140.86,Normal,604.73,Normal,75.0,Autumn,Weekday,134.89222222222222,1307.9533333333334
46274,14.0,4,0.0,Good Deeds,6.2,45,2012,Feb,Thursday,Tyler Perry,Male,-2.555555555555557,-14.0,Normal,150.99,Normal,150.0,Winter,Weekday,140.09122448979593,997.1065306122449
46279,14.0,3,27.52,Poetic Justice,6.9,47,1993,Jul,Friday,John Singleton,Male,-20.07142857142857,13.52,Normal,393.91,Normal,111.0,Summer,Weekday,134.89222222222222,1307.9533333333334
46281,14.0,6,19.8,Vampire in Brooklyn,4.5,111,1995,Oct,Friday,Wes Craven,Male,-9.380000000000003,5.800000000000001,Normal,530.98,Normal,85.0,Autumn,Weekday,72.99666666666667,826.0618181818182
46284,14.0,14,0.0,My Boss's Daughter,4.4,180,2003,Aug,Thursday,David Zucker,Male,-16.0,-14.0,Normal,342.86,Normal,119.0,Summer,Weekday,103.48896551724138,834.98
46290,18.0,3,0.0,"New York, New York",6.1,67,1977,Jun,Tuesday,Martin Scorsese,Male,-30.636842105263156,-18.0,Normal,1029.52,Normal,37.0,Summer,Weekday,50.23833333333334,1465.7166666666665
46291,14.0,1,0.0,Crooklyn,6.7,31,1994,May,Friday,Spike Lee,Male,-1.4312500000000004,-14.0,Normal,93.72,Normal,165.0,Spring,Weekday,104.80483870967741,889.4412903225807
46295,14.0,4,10.42,Head Over Heels,5.3,73,2001,Feb,Friday,Mark Waters,Male,-29.333333333333336,-3.58,Normal,442.74,Normal,101.0,Winter,Weekday,78.79935483870969,841.1814516129032
46301,15.0,4,4.29,Catch a Fire,6.4,25,2006,Oct,Friday,Phillip Noyce,Male,-33.0,-10.71,Normal,623.76,Normal,70.0,Autumn,Weekday,80.45287671232877,673.7645205479452
46303,14.0,0,2.47,Jefferson in Paris,5.2,10,1995,Mar,Friday,James Ivory,Male,5.642857142857142,-11.53,Normal,14.149999999999999,Normal,182.0,Spring,Weekday,72.99666666666667,826.0618181818182
46306,12.0,9,5.41,Mr. Turner,6.3,204,2014,Oct,Friday,Mike Leigh,Male,1.0,-6.59,Normal,-31.47,Normal,189.0,Autumn,Weekday,137.50490566037737,872.9090566037736
46309,12.0,4,0.0,Reign of Assassins,6.7,57,2010,Sep,Wednesday,John Woo,Male,-62.620000000000005,-12.0,Normal,721.71,Normal,59.0,Autumn,Weekday,100.51301587301587,784.8712698412699
46313,14.0,24,1.76,Flipped,7.4,418,2010,Aug,Friday,Rob Reiner,Male,-16.636363636363637,-12.24,Normal,466.8,Normal,97.0,Summer,Weekday,100.51301587301587,784.8712698412699
46314,14.0,44,178.04,Brokeback Mountain,7.5,1480,2005,Sep,Friday,Ang Lee,Male,-35.0625,164.04,Normal,997.13,Normal,39.0,Autumn,Weekday,76.39154929577465,964.4594366197182
46324,13.0,18,123.92,"Good Morning, Vietnam",7.1,642,1987,Dec,Wednesday,Barry Levinson,Male,-18.53846153846154,110.92,Normal,699.26,Normal,62.0,Winter,Weekday,63.76083333333333,725.5625
46326,13.0,6,98.44,Justin Bieber: Never Say Never,4.8,154,2011,Feb,Friday,Jon M. Chu,Male,-44.2,85.44,Normal,829.3299999999999,Normal,50.0,Winter,Weekday,96.11925373134328,946.4002985074627
46327,13.0,91,327.8,Black Swan,7.3,4430,2010,Dec,Thursday,Darren Aronofsky,Male,-17.593333333333334,314.8,Normal,577.49,Normal,77.0,Winter,Weekday,100.51301587301587,784.8712698412699
46330,7.0,17,72.5,A Nightmare on Elm Street 4: The Dream Master,5.8,281,1988,Aug,Friday,Renny Harlin,Male,-43.086666666666666,65.5,Normal,280.2,Normal,127.0,Summer,Weekday,67.30076923076923,602.3023076923077
46339,17.0,60,119.1,The Shallows,6.2,1567,2016,Jun,Friday,Jaume Collet-Serra,Male,-17.5,102.1,Normal,447.63,Normal,100.0,Summer,Weekday,157.44346153846152,1130.3807692307694
46354,19.0,24,68.67,Letters from Iwo Jima,7.2,541,2006,Dec,Tuesday,Clint Eastwood,Male,-20.83157894736842,49.67,Normal,1739.57,Normal,20.0,Winter,Weekday,80.45287671232877,673.7645205479452
46355,13.0,6,11.13,The Astronaut Farmer,6.2,123,2006,Oct,Sunday,Michael Polish,Male,8.0,-1.8699999999999992,Normal,-9.03,Normal,187.0,Autumn,Weekend,80.45287671232877,673.7645205479452
46367,12.0,4,0.0,Resurrecting the Champ,5.9,60,2007,Jun,Thursday,Rod Lurie,Male,-12.0,-12.0,Normal,-82.03999999999999,Normal,196.0,Summer,Weekday,100.77203703703705,706.7029629629629
46368,13.0,17,18.0,Admission,5.4,304,2013,Mar,Thursday,Paul Weitz,Male,-27.0,5.0,Normal,164.12999999999997,Normal,147.0,Spring,Weekday,100.15491228070175,899.7371929824561
46370,15.0,26,8.46,Chloe,5.9,498,2009,Mar,Wednesday,Atom Egoyan,Male,2.333333333333334,-6.539999999999999,Normal,-64.28,Normal,195.0,Spring,Weekday,120.02454545454545,822.805606060606
46372,13.0,12,2.64,Find Me Guilty,6.5,138,2006,Mar,Thursday,Sidney Lumet,Male,-0.35999999999999943,-10.36,Normal,34.559999999999995,Normal,177.0,Spring,Weekday,80.45287671232877,673.7645205479452
46376,15.0,2,0.0,The Claim,5.6,17,2000,Dec,Friday,Michael Winterbottom,Male,4.416666666666666,-15.0,Normal,-44.57,Normal,191.0,Winter,Weekday,79.02983050847457,747.7103389830509
46380,13.0,34,68.57,The Call,6.6,1257,2013,Mar,Thursday,Brad Anderson,Male,5.7,55.56999999999999,Normal,46.56999999999999,Normal,175.0,Spring,Weekday,100.15491228070175,899.7371929824561
46387,12.5,35,12.28,True Romance,7.5,749,1993,Sep,Thursday,Tony Scott,Male,-47.291666666666664,-0.22000000000000064,Normal,1150.43,Normal,31.0,Autumn,Weekday,134.89222222222222,1307.9533333333334
46390,13.0,11,0.0,The Killer Inside Me,6.0,173,2010,Feb,Friday,Michael Winterbottom,Male,2.416666666666666,-13.0,Normal,-44.57,Normal,191.0,Winter,Weekday,100.51301587301587,784.8712698412699
46391,14.0,5,0.0,Cat People,6.0,94,1982,Apr,Friday,Paul Schrader,Male,5.458333333333334,-14.0,Normal,-49.13,Normal,192.0,Spring,Weekday,106.777,1208.385
46400,20.0,26,31.33,Machete,6.3,1150,2010,Sep,Wednesday,Robert Rodriguez,Male,-11.388750000000002,11.329999999999998,Normal,607.68,Normal,74.0,Autumn,Weekday,100.51301587301587,784.8712698412699
46407,11.0,60,235.48,American Pie,6.4,2296,1999,Jul,Friday,Chris Weitz,Male,-42.0,224.48,Normal,1130.3,Normal,33.0,Summer,Weekday,43.911875,613.3409375
46410,12.0,6,96.07,Think Like a Man,6.9,281,2012,Apr,Monday,Tim Story,Male,-23.0,84.07,Normal,564.91,Normal,80.0,Spring,Weekday,140.09122448979593,997.1065306122449
46411,12.0,10,75.78,Barbershop,6.2,137,2002,Apr,Monday,Tim Story,Male,-23.0,63.78,Normal,564.91,Normal,80.0,Spring,Weekday,97.53942028985507,969.1530434782609
46413,15.0,41,107.22,Ace Ventura: Pet Detective,6.4,1648,1994,Feb,Friday,Tom Shadyac,Male,-53.42857142857143,92.22,Normal,850.17,Normal,48.0,Winter,Weekday,104.80483870967741,889.4412903225807
46417,12.0,45,114.19,Step Up,6.7,1060,2006,Aug,Friday,Anne Fletcher,Female,-19.4,102.19,Normal,528.37,Normal,86.0,Summer,Weekday,80.45287671232877,673.7645205479452
46419,12.0,40,39.67,Jackie Brown,7.3,1514,1997,Dec,Wednesday,Quentin Tarantino,Male,-24.9,27.67,Normal,1206.43,Normal,30.0,Winter,Weekday,96.21869565217392,1040.8167391304348
46423,5.0,14,42.37,Time Bandits,6.6,249,1981,Jul,Monday,Terry Gilliam,Male,-25.083333333333332,37.37,Normal,84.11999999999998,Normal,168.0,Summer,Weekday,77.29636363636364,1187.7963636363636
46439,12.0,6,21.13,Stir of Echoes,6.5,330,1999,Sep,Friday,David Koepp,Male,-21.4,9.129999999999999,Normal,8.539999999999996,Normal,185.0,Autumn,Weekday,43.911875,613.3409375
46440,12.0,29,100.13,Philomena,7.4,579,2013,Nov,Friday,Stephen Frears,Male,-7.386000000000003,88.13,Normal,184.54999999999998,Normal,141.0,Autumn,Weekday,100.15491228070175,899.7371929824561
46446,12.0,29,17.65,Nebraska,7.4,636,2013,Sep,Saturday,Alexander Payne,Male,-5.199999999999999,5.649999999999999,Normal,324.21999999999997,Normal,120.0,Autumn,Weekend,100.15491228070175,899.7371929824561
46448,12.0,1,17.29,Max Keeble's Big Move,5.4,33,2001,Oct,Friday,Tim Hill,Male,-31.799999999999997,5.289999999999999,Normal,501.59999999999997,Normal,89.0,Autumn,Weekday,78.79935483870969,841.1814516129032
46449,12.0,16,22.94,Young Adult,5.6,364,2011,Dec,Friday,Jason Reitman,Male,-1.8000000000000007,10.940000000000001,Normal,394.09,Normal,110.0,Winter,Weekday,96.11925373134328,946.4002985074627
46452,12.0,0,12.9,Living Out Loud,5.3,11,1998,Oct,Friday,Richard LaGravenese,Male,-13.0,0.9000000000000004,Normal,145.96,Normal,152.0,Autumn,Weekday,51.15577777777777,799.8122222222223
46454,12.0,14,0.0,Rachel Getting Married,6.1,163,2008,Oct,Friday,Jonathan Demme,Male,-26.0,-12.0,Normal,385.53000000000003,Normal,113.0,Autumn,Weekday,97.81507462686567,777.1591044776119
46457,14.0,26,85.0,Das Boot,7.9,613,1981,Sep,Wednesday,Wolfgang Petersen,Male,-76.14285714285714,71.0,Normal,984.02,Normal,40.0,Autumn,Weekday,77.29636363636364,1187.7963636363636
46460,12.0,21,92.86,House of Flying Daggers,7.1,439,2004,May,Wednesday,Zhang Yimou,Male,-20.166666666666664,80.86,Normal,172.56,Normal,145.0,Spring,Weekday,100.4783606557377,813.7229508196721
46467,11.0,7,0.0,Celebrity,6.0,111,1998,Sep,Monday,Woody Allen,Male,-5.666666666666668,-11.0,Normal,320.90999999999997,Normal,121.0,Autumn,Weekday,51.15577777777777,799.8122222222223
46470,12.0,2,4.94,Girl 6,5.7,16,1996,Mar,Friday,Spike Lee,Male,-3.4312500000000004,-7.06,Normal,93.72,Normal,165.0,Spring,Weekday,70.88847826086958,722.6060869565217
46484,12.0,5,1.64,Ondine,6.5,84,2009,Sep,Monday,Neil Jordan,Male,-13.213750000000001,-10.36,Normal,113.86999999999999,Normal,157.0,Autumn,Weekday,120.02454545454545,822.805606060606
46487,10.0,2,0.0,Critical Care,6.1,9,1997,Oct,Friday,Sidney Lumet,Male,-3.3599999999999994,-10.0,Normal,34.559999999999995,Normal,177.0,Autumn,Weekday,96.21869565217392,1040.8167391304348
46489,9.0,2,0.0,Darling Companion,5.3,22,2012,Apr,Friday,Lawrence Kasdan,Male,-29.200000000000003,-9.0,Normal,-90.23,Normal,197.0,Spring,Weekday,140.09122448979593,997.1065306122449
46493,9.0,1,0.0,"A Woman, a Gun and a Noodle Shop",4.8,13,2009,Dec,Friday,Zhang Yimou,Male,-23.166666666666664,-9.0,Normal,172.56,Normal,145.0,Winter,Weekday,120.02454545454545,822.805606060606
46498,20.0,5,0.02,5 Days of War,5.8,62,2011,Apr,Thursday,Renny Harlin,Male,-30.086666666666666,-19.98,Normal,280.2,Normal,127.0,Spring,Weekday,96.11925373134328,946.4002985074627
46502,10.0,53,83.56,Snatch,7.7,2912,2000,Sep,Friday,Guy Ritchie,Male,-37.050000000000004,73.56,Normal,751.25,Normal,55.0,Autumn,Weekday,79.02983050847457,747.7103389830509
46508,11.0,45,153.08,Gremlins,6.9,1596,1984,Jun,Thursday,Joe Dante,Male,-19.833333333333332,142.08,Normal,150.74000000000004,Normal,151.0,Summer,Weekday,53.9,1662.437
46512,8.0,14,0.0,Trash,7.1,242,2014,Oct,Thursday,Stephen Daldry,Male,-14.0,-8.0,Normal,209.87,Normal,135.0,Autumn,Weekday,137.50490566037737,872.9090566037736
46513,11.0,21,0.0,High School Musical 3: Senior Year,6.2,821,2008,Oct,Wednesday,Kenny Ortega,Male,-10.84,-11.0,Normal,-62.690000000000005,Normal,194.0,Autumn,Weekday,97.81507462686567,777.1591044776119
46514,25.0,31,93.62,The Fighter,7.2,1486,2010,Dec,Friday,David O. Russell,Male,-9.5,68.62,Normal,498.36,Normal,91.0,Winter,Weekday,100.51301587301587,784.8712698412699
46521,13.0,38,97.84,Phone Booth,6.7,1062,2002,Sep,Monday,Joel Schumacher,Male,-33.11538461538461,84.84,Normal,837.56,Normal,49.0,Autumn,Weekday,97.53942028985507,969.1530434782609
46522,11.0,33,41.23,A Walk to Remember,7.5,1018,2002,Jan,Friday,Adam Shankman,Male,-37.375,30.229999999999997,Normal,486.57000000000005,Normal,94.0,Winter,Weekday,97.53942028985507,969.1530434782609
46529,12.0,7,37.17,Raising Cain,5.9,65,1992,Aug,Friday,Brian De Palma,Male,-23.791666666666664,25.17,Normal,491.71,Normal,93.0,Summer,Weekday,81.29636363636364,889.2840909090909
46540,8.0,6,0.0,Kinsey,6.6,131,2004,Sep,Saturday,Bill Condon,Male,-39.2,-8.0,Normal,762.95,Normal,54.0,Autumn,Weekend,100.4783606557377,813.7229508196721
46541,11.0,33,0.0,Army of Darkness,7.3,838,1992,Oct,Friday,Sam Raimi,Male,-74.5409090909091,-11.0,Normal,2191.95,Normal,10.0,Autumn,Weekday,81.29636363636364,889.2840909090909
46543,11.0,33,30.0,What's Eating Gilbert Grape,7.5,919,1993,Dec,Friday,Lasse Hallström,Male,-12.333333333333332,19.0,Normal,352.14,Normal,116.0,Winter,Weekday,134.89222222222222,1307.9533333333334
46545,11.0,4,0.0,Vera Drake,6.8,80,2004,Oct,Friday,Mike Leigh,Male,0.0,-11.0,Normal,-31.47,Normal,189.0,Autumn,Weekday,100.4783606557377,813.7229508196721
46547,11.0,1,2.83,The Perez Family,6.6,9,1995,May,Friday,Mira Nair,Female,0.8000000000000007,-8.17,Normal,-7.799999999999998,Normal,186.0,Spring,Weekday,72.99666666666667,826.0618181818182
46548,11.0,36,32.94,Inside Llewyn Davis,7.2,834,2013,Oct,Sunday,Joel Coen,Male,-16.818181818181817,21.939999999999998,Normal,647.62,Normal,68.0,Autumn,Weekend,100.15491228070175,899.7371929824561
46564,10.5,56,792.91,E.T. the Extra-Terrestrial,7.3,3269,1982,Apr,Saturday,Steven Spielberg,Male,-53.36538461538461,782.41,Blockbuster,7016.24,Best,1.0,Spring,Weekend,106.777,1208.385
46572,10.0,43,225.93,Good Will Hunting,7.9,2811,1997,Dec,Friday,Gus Van Sant,Male,-6.285714285714285,215.93,Normal,275.99,Normal,128.0,Winter,Weekday,96.21869565217392,1040.8167391304348
46574,10.0,33,163.88,Saw III,6.1,1071,2006,Oct,Friday,Darren Lynn Bousman,Male,4.0,153.88,Normal,426.35,Normal,103.0,Autumn,Weekday,80.45287671232877,673.7645205479452
46575,10.0,10,85.3,Stripes,6.5,249,1981,Jun,Thursday,Ivan Reitman,Male,-20.625,75.3,Normal,660.38,Normal,66.0,Summer,Weekday,77.29636363636364,1187.7963636363636
46579,10.0,29,139.35,Saw IV,5.9,903,2007,Oct,Thursday,Darren Lynn Bousman,Male,4.0,129.35,Normal,426.35,Normal,103.0,Autumn,Weekday,100.77203703703705,706.7029629629629
46581,6.0,5,57.23,Madea's Family Reunion,6.0,77,2006,Feb,Friday,Tyler Perry,Male,-10.555555555555557,51.23,Normal,150.99,Normal,150.0,Winter,Weekday,80.45287671232877,673.7645205479452
46582,13.8,17,52.29,The Color of Money,6.7,291,1986,Oct,Tuesday,Martin Scorsese,Male,-34.83684210526316,38.489999999999995,Normal,1029.52,Normal,37.0,Autumn,Weekday,63.50818181818181,927.5827272727273
46584,10.0,8,50.75,The Mighty Ducks,6.4,198,1992,Oct,Thursday,Stephen Herek,Male,-21.25,40.75,Normal,-18.630000000000003,Normal,188.0,Autumn,Weekday,81.29636363636364,889.2840909090909
46586,12.0,26,41.21,Happy Gilmore,6.5,755,1996,Feb,Friday,Dennis Dugan,Male,-44.68888888888889,29.21,Normal,869.76,Normal,47.0,Winter,Weekday,70.88847826086958,722.6060869565217
46588,10.0,25,40.49,Bill & Ted's Excellent Adventure,6.7,454,1989,Feb,Friday,Stephen Herek,Male,-21.25,30.490000000000002,Normal,-18.630000000000003,Normal,188.0,Winter,Weekday,84.28,1369.1172222222222
46590,10.0,21,136.84,The Best Exotic Marigold Hotel,6.9,459,2011,Nov,Monday,John Madden,Male,-14.399999999999999,126.84,Normal,497.89,Normal,92.0,Autumn,Weekday,96.11925373134328,946.4002985074627
46592,12.31,36,36.23,Mad Max Beyond Thunderdome,5.9,748,1985,Jun,Saturday,George Miller,Male,-56.93428571428571,23.919999999999995,Normal,658.8599999999999,Normal,67.0,Summer,Weekend,54.395714285714284,1091.822857142857
46601,10.0,14,30.65,Dogma,6.8,823,1999,Nov,Friday,Kevin Smith,Male,-2.0066666666666677,20.65,Normal,101.26,Normal,163.0,Autumn,Weekday,43.911875,613.3409375
46603,10.0,12,29.45,Twilight Zone: The Movie,6.2,161,1983,Jun,Friday,Steven Spielberg,Male,-53.86538461538461,19.45,Normal,7016.24,Best,1.0,Summer,Weekday,37.93555555555556,1033.2388888888888
46609,10.0,13,33.7,The Outsiders,6.9,291,1983,Mar,Friday,Francis Ford Coppola,Male,-20.38888888888889,23.700000000000003,Normal,315.52000000000004,Normal,122.0,Spring,Weekday,37.93555555555556,1033.2388888888888
46611,10.0,16,20.77,The Dead Zone,6.9,311,1983,Oct,Friday,David Cronenberg,Male,-9.349999999999998,10.77,Normal,33.61,Normal,178.0,Autumn,Weekday,37.93555555555556,1033.2388888888888
46619,7.0,2,0.0,Roll Bounce,6.1,27,2005,Sep,Friday,Malcolm D. Lee,Male,-13.428571428571427,-7.0,Normal,126.82999999999998,Normal,154.0,Autumn,Weekday,76.39154929577465,964.4594366197182
46620,9.0,18,17.1,Rushmore,7.5,676,1998,Sep,Thursday,Wes Anderson,Male,-15.714285714285715,8.100000000000001,Normal,240.24,Normal,131.0,Autumn,Weekday,51.15577777777777,799.8122222222223
46622,10.0,17,85.98,The Second Best Exotic Marigold Hotel,6.3,272,2015,Feb,Thursday,John Madden,Male,-14.399999999999999,75.98,Normal,497.89,Normal,92.0,Winter,Weekday,131.90341463414634,1011.5417073170731
46625,10.0,3,16.15,Mo' Better Blues,6.3,47,1990,Aug,Friday,Spike Lee,Male,-5.43125,6.149999999999999,Normal,93.72,Normal,165.0,Summer,Weekday,115.88388888888888,841.4038888888889
46644,10.0,28,28.88,Big Eyes,6.8,1196,2014,Dec,Wednesday,Tim Burton,Male,-61.21428571428571,18.88,Normal,2340.43,Best,9.0,Winter,Weekday,137.50490566037737,872.9090566037736
46645,30.0,5,9.9,Very Bad Things,6.2,179,1998,Sep,Friday,Peter Berg,Male,-67.33333333333333,-20.1,Normal,669.8399999999999,Normal,65.0,Autumn,Weekday,51.15577777777777,799.8122222222223
46647,10.0,9,8.8,Body Double,6.4,137,1984,Oct,Thursday,Brian De Palma,Male,-25.791666666666664,-1.1999999999999993,Normal,491.71,Normal,93.0,Autumn,Weekday,53.9,1662.437
46649,6.0,9,0.0,Dirty Pretty Things,6.8,131,2002,Sep,Thursday,Stephen Frears,Male,-13.386000000000003,-6.0,Normal,184.54999999999998,Normal,141.0,Autumn,Weekday,97.53942028985507,969.1530434782609
46653,8.0,10,6.86,Cedar Rapids,5.9,135,2011,Feb,Friday,Miguel Arteta,Male,-4.800000000000001,-1.1399999999999997,Normal,60.370000000000005,Normal,174.0,Winter,Weekday,96.11925373134328,946.4002985074627
46658,10.0,15,0.0,The Straight Story,7.7,306,1999,Oct,Friday,David Lynch,Male,-4.002000000000001,-10.0,Normal,14.050000000000002,Normal,183.0,Autumn,Weekday,43.911875,613.3409375
46671,10.0,8,3.19,The Limey,6.6,105,1999,May,Saturday,Steven Soderbergh,Male,-31.013333333333335,-6.8100000000000005,Normal,1499.65,Normal,23.0,Spring,Weekend,43.911875,613.3409375
46677,5.0,2,0.0,Bamboozled,6.3,24,2000,Oct,Friday,Spike Lee,Male,-10.43125,-5.0,Normal,93.72,Normal,165.0,Autumn,Weekday,79.02983050847457,747.7103389830509
46681,10.0,4,1.76,A Better Life,7.0,54,2011,Jun,Friday,Chris Weitz,Male,-43.0,-8.24,Normal,1130.3,Normal,33.0,Summer,Weekday,96.11925373134328,946.4002985074627
46682,6.0,6,0.0,Spider,6.4,168,2002,Dec,Friday,David Cronenberg,Male,-13.349999999999998,-6.0,Normal,33.61,Normal,178.0,Winter,Weekday,97.53942028985507,969.1530434782609
46694,10.0,4,0.6,Swept Away,4.8,50,2002,Oct,Friday,Guy Ritchie,Male,-37.050000000000004,-9.4,Normal,751.25,Normal,55.0,Autumn,Weekday,97.53942028985507,969.1530434782609
46727,10.0,2,0.0,Adam Resurrected,6.4,22,2008,Aug,Friday,Paul Schrader,Male,1.458333333333334,-10.0,Normal,-49.13,Normal,192.0,Summer,Weekday,97.81507462686567,777.1591044776119
46755,11.0,94,104.93,Alien,7.9,4470,1979,May,Friday,Ridley Scott,Male,-69.625,93.93,Normal,1899.55,Normal,16.0,Spring,Weekday,62.0625,2472.5425
46762,9.0,6,41.59,Set It Off,6.9,66,1996,Nov,Wednesday,F. Gary Gray,Male,-27.5625,32.59,Normal,465.83,Normal,98.0,Autumn,Weekday,70.88847826086958,722.6060869565217
46763,9.0,3,34.57,The Best Man,6.8,38,1999,Oct,Friday,Malcolm D. Lee,Male,-11.428571428571427,25.57,Normal,126.82999999999998,Normal,154.0,Autumn,Weekday,43.911875,613.3409375
46765,9.0,14,24.54,Sicko,7.3,235,2007,May,Friday,Michael Moore,Male,2.1400000000000006,15.54,Normal,162.20000000000002,Normal,148.0,Spring,Weekday,100.77203703703705,706.7029629629629
46769,9.0,7,0.0,The Contender,6.7,60,2000,Oct,Friday,Rod Lurie,Male,-15.0,-9.0,Normal,-82.03999999999999,Normal,196.0,Autumn,Weekday,79.02983050847457,747.7103389830509
46771,40.6,34,90.4,Trading Places,7.1,738,1983,Jun,Tuesday,John Landis,Male,16.42,49.800000000000004,Normal,344.94,Normal,118.0,Summer,Weekday,37.93555555555556,1033.2388888888888
46774,9.0,4,0.0,Henry V,7.4,71,1989,Oct,Thursday,Kenneth Branagh,Male,-40.714285714285715,-9.0,Normal,695.39,Normal,63.0,Autumn,Weekday,84.28,1369.1172222222222
46789,9.0,8,0.0,Two Evil Eyes,6.0,35,1990,Jan,Thursday,George A. Romero,Male,2.083333333333333,-9.0,Normal,65.66000000000001,Normal,173.0,Winter,Weekday,115.88388888888888,841.4038888888889
46791,9.0,2,0.0,All or Nothing,7.0,33,2002,May,Friday,Mike Leigh,Male,-2.0,-9.0,Normal,-31.47,Normal,189.0,Spring,Weekday,97.53942028985507,969.1530434782609
46807,8.5,24,32.22,The Lost Boys,6.8,538,1987,Jul,Friday,Joel Schumacher,Male,-37.61538461538461,23.72,Normal,837.56,Normal,49.0,Summer,Weekday,63.76083333333333,725.5625
